task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
238	af/b97191	5228172	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.374	34.8s	7s	174.4%	564.4 MB	33.7 GB	109.7 MB	792.3 KB
242	62/a9097a	5228176	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.123	10s	6s	172.3%	566.4 MB	33.7 GB	109.3 MB	792.3 KB
245	72/095a3b	5228179	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.257	34.9s	7s	175.7%	966.7 MB	33.7 GB	109.8 MB	793.3 KB
244	36/c239f3	5228178	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.239	34.9s	6s	175.1%	556.2 MB	33.6 GB	109.6 MB	792.3 KB
241	9e/62bc97	5228175	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:38.137	40s	7s	174.6%	592.1 MB	33.7 GB	110.4 MB	793.3 KB
240	df/dda5ba	5228173	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.393	34.8s	6s	173.7%	566.5 MB	33.7 GB	109.3 MB	792.2 KB
236	0f/3084f3	5228169	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.301	34.8s	6s	173.6%	545.4 MB	33.7 GB	109.6 MB	792.4 KB
243	c3/3fcd92	5228177	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.205	34.9s	6s	172.8%	604.2 MB	33.7 GB	109.3 MB	792.1 KB
246	ac/5c7931	5228180	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.273	34.8s	6s	172.0%	552.9 MB	33.7 GB	109.3 MB	791.4 KB
250	a4/156319	5228183	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.322	34.8s	7s	174.6%	487.2 MB	33.7 GB	109.7 MB	792.3 KB
251	be/a7c7c0	5228185	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.354	34.9s	6s	172.2%	538.3 MB	33.7 GB	109.3 MB	792.2 KB
249	45/87cacc	5228184	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.338	34.8s	7s	174.8%	897.8 MB	33.7 GB	109.7 MB	792.3 KB
247	29/139eb3	5228181	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.289	34.8s	7s	175.2%	569.3 MB	33.7 GB	109.4 MB	792.3 KB
248	8e/e99e88	5228182	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.306	34.8s	6s	172.8%	572.6 MB	33.7 GB	109.3 MB	792.2 KB
252	82/629ff1	5228186	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.372	34.9s	6s	171.4%	511.5 MB	33.7 GB	109.3 MB	792.2 KB
253	ad/ba2292	5228187	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.388	34.9s	7s	171.5%	450.8 MB	33.7 GB	109.5 MB	792.2 KB
256	90/0888fc	5228189	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.421	34.9s	6s	173.3%	536.6 MB	33.7 GB	109.3 MB	782.5 KB
259	64/b97969	5228192	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:58.163	39.9s	6s	171.5%	417 MB	33.7 GB	109.3 MB	788.9 KB
254	f3/820fc8	5228190	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:53.140	35.3s	6s	174.3%	577.2 MB	33.7 GB	109.3 MB	792.2 KB
260	e1/877786	5228193	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.140	10s	6s	173.8%	595.5 MB	33.7 GB	109.5 MB	792.1 KB
257	af/72e8f3	5228191	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:58.146	40s	6s	171.3%	548.1 MB	33.7 GB	109.3 MB	792.2 KB
262	1a/af2eb0	5228196	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.202	34.9s	6s	170.4%	508.6 MB	33.7 GB	109.3 MB	791.6 KB
261	f5/b4fde5	5228194	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.169	34.9s	6s	171.4%	515.9 MB	33.7 GB	109.4 MB	792.3 KB
255	81/5868dd	5228188	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:43.405	34.9s	6s	172.7%	568.4 MB	33.7 GB	109.3 MB	792.2 KB
258	10/4ad947	5228195	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.185	34.9s	6s	172.7%	579.9 MB	33.7 GB	109.3 MB	792.2 KB
269	99/4295e0	5228204	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:18.366	39.7s	15s	147.2%	1.7 GB	6.7 GB	135.4 MB	794.3 KB
263	f2/d2cf47	5228198	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.235	34.9s	6s	173.7%	583.4 MB	33.8 GB	109.5 MB	793.3 KB
266	2c/4ea208	5228200	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.268	34.9s	7s	176.0%	557.5 MB	33.7 GB	109.5 MB	792.3 KB
265	65/4e9bbf	5228199	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.251	34.9s	6s	172.2%	471.3 MB	33.6 GB	109.3 MB	792.2 KB
268	01/ba123e	5228202	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:13.128	40s	11s	159.8%	1.6 GB	33.7 GB	113.9 MB	793.4 KB
267	e6/e50115	5228201	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.293	34.8s	6s	173.0%	497.7 MB	33.7 GB	109.4 MB	792.3 KB
264	31/bfb63c	5228197	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:03.218	34.9s	6s	172.7%	753 MB	33.7 GB	109.9 MB	792.2 KB
270	85/b36e69	5228203	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:12:18.130	40s	6s	171.4%	423.8 MB	33.7 GB	109.2 MB	792.1 KB
271	4f/686083	5228524	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (ND0693)	CACHED	0	2026-02-11 12:24:43.188	35s	9s	126.5%	749.5 MB	33.7 GB	122.5 MB	796.6 KB
279	c3/94e70c	5228531	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.501	13m 1s	12m 28s	95.7%	2.2 GB	6.8 GB	762.3 MB	1.6 GB
276	68/bf24cd	5228528	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.436	15m 6s	14m 39s	98.0%	2.3 GB	6.7 GB	1 GB	1.9 GB
272	47/a18caa	5228525	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.336	19m 16s	19m 15s	97.6%	2.3 GB	6.9 GB	1.1 GB	2.3 GB
275	72/91e5b8	5228533	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.532	14m 6s	14m 1s	96.1%	2.4 GB	6.9 GB	993.7 MB	1.7 GB
278	fe/5ae208	5228530	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.482	14m 6s	13m 39s	96.1%	2.3 GB	6.9 GB	873.2 MB	1.6 GB
274	3a/6520e0	5228526	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.395	14m 6s	13m 40s	100.2%	2.6 GB	6.9 GB	947.2 MB	2.1 GB
273	30/0b2e61	5228527	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.415	18m 6s	17m 23s	97.0%	2.2 GB	6.9 GB	983.8 MB	2.1 GB
282	5a/04ddd5	5228535	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.709	11m 56s	11m 18s	95.9%	2.1 GB	6.7 GB	724.2 MB	1.5 GB
285	fa/58f169	5228537	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.775	12m 21s	12m	94.3%	2.5 GB	6.9 GB	925 MB	1.4 GB
280	2a/16a23a	5228532	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.517	11m 56s	11m 47s	95.2%	2.2 GB	6.8 GB	786 MB	1.5 GB
277	4d/47ee85	5228529	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.452	13m 1s	12m 54s	98.2%	2.2 GB	6.9 GB	834.3 MB	1.7 GB
281	a5/5e9e95	5228534	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.623	11m 56s	11m 53s	95.6%	2.2 GB	6.9 GB	679.3 MB	1.5 GB
289	c3/1b55e6	5228541	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.853	11m 1s	10m 57s	93.9%	2.1 GB	33.7 GB	631.3 MB	1.3 GB
287	f6/acf18a	5228539	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.813	11m 56s	11m 34s	94.1%	2.2 GB	6.9 GB	819.5 MB	1.4 GB
283	76/c6924b	5228544	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.947	6m 51s	6m 45s	90.4%	2.3 GB	6.9 GB	587 MB	767.2 MB
284	f6/0d3360	5228536	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.756	11m 56s	11m 32s	94.1%	2.3 GB	6.9 GB	712.8 MB	1.4 GB
286	51/f3b001	5228538	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.798	10m 16s	9m 59s	92.6%	2.2 GB	6.8 GB	664.5 MB	1.2 GB
288	0c/bba334	5228540	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.831	11m 16s	10m 59s	93.3%	2.4 GB	6.9 GB	646.6 MB	1.4 GB
295	4d/85cde5	5228547	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:19.071	8m 16s	7m 24s	90.4%	2.1 GB	6.8 GB	477.5 MB	910 MB
294	d3/3b0bef	5228546	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:19.045	8m 26s	8m 14s	91.7%	2.2 GB	6.9 GB	631.2 MB	930.6 MB
292	8f/13863c	5228554	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:38.227	7m 52s	7m 4s	101.9%	2.2 GB	6.9 GB	663.8 MB	964.5 MB
290	6d/e3aa1d	5228542	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.882	10m 16s	10m 7s	92.9%	2.1 GB	6.7 GB	663.2 MB	1.2 GB
293	69/9b385b	5228545	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.992	4m 46s	4m 35s	88.8%	2.2 GB	6.9 GB	523.8 MB	499.9 MB
296	bc/34980f	5228548	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:19.087	7m 11s	6m 56s	90.2%	2.4 GB	33.8 GB	486 MB	825.5 MB
297	16/e79285	5228549	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:28.300	7m 11s	6m 56s	93.2%	2.1 GB	33.7 GB	558.1 MB	818.4 MB
291	b5/4d3a2f	5228543	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:18.926	7m 51s	7m 18s	92.5%	2 GB	6.9 GB	472.1 MB	938.3 MB
300	fe/a09081	5228552	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:38.196	5m 47s	5m 39s	102.2%	2.3 GB	6.9 GB	629.4 MB	744.8 MB
298	6a/8ece63	5228550	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:28.422	6m 2s	5m 45s	101.5%	2.3 GB	6.7 GB	664.8 MB	803 MB
302	72/998e1a	5228557	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:13.379	6m 11s	5m 30s	100.9%	2.3 GB	6.9 GB	556.1 MB	710.1 MB
299	ea/85f20b	5228551	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:38.180	6m 47s	6m 14s	93.4%	2.3 GB	6.9 GB	556.4 MB	724.6 MB
301	7a/516f3d	5228553	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:38.211	2m 40s	2m 24s	106.5%	2.1 GB	6.9 GB	306.5 MB	295.9 MB
304	95/534561	5228556	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:03.180	5m 27s	4m 58s	101.4%	2.1 GB	6.9 GB	427.8 MB	600.2 MB
309	52/32c8a0	5228562	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:28.332	4m 46s	4m 34s	92.2%	2 GB	6.9 GB	344.3 MB	523 MB
308	a0/2b0c93	5228560	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:23.199	5m 7s	4m 41s	97.9%	2.2 GB	6.9 GB	352.2 MB	540.3 MB
303	12/b27b31	5228555	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:25:53.185	5m 37s	4m 48s	100.3%	2.2 GB	6.9 GB	514.2 MB	623 MB
306	a8/e4d27e	5228558	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:13.427	5m 17s	4m 31s	103.4%	2.5 GB	6.9 GB	493.4 MB	552.4 MB
305	66/83673b	5228561	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:28.279	4m 47s	4m 28s	101.1%	2.9 GB	6.8 GB	342.9 MB	580.9 MB
307	cf/f81798	5228559	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:13.462	5m 17s	4m 39s	89.6%	2 GB	6.9 GB	324.5 MB	540.5 MB
311	36/4934db	5228563	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:28.420	3m 46s	3m 38s	90.4%	2 GB	33.8 GB	319.1 MB	411 MB
310	3b/8bf18b	5228565	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:28.566	3m 46s	3m 41s	92.6%	2 GB	6.9 GB	323.3 MB	418.9 MB
312	f7/6b96ac	5228564	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:28.546	3m 46s	3m 15s	93.4%	2.1 GB	6.9 GB	352.3 MB	374 MB
318	7f/e8f7b8	5228570	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:18.237	35s	11s	155.4%	1.5 GB	33.7 GB	106.5 MB	7.9 MB
314	8a/4c23ce	5228566	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:26:38.183	40s	6s	152.4%	383.3 MB	33.7 GB	104.2 MB	689.6 KB
315	2c/4f464e	5228567	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:08.182	1m 10s	40s	121.2%	2.1 GB	6.9 GB	218.5 MB	69 MB
313	30/20692b	5228568	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:18.184	2m 42s	1m 57s	107.8%	2 GB	6.9 GB	315.1 MB	250.7 MB
323	df/63bc04	5228576	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:43.200	35.1s	9s	170.7%	1.1 GB	33.7 GB	105.6 MB	5.5 MB
322	7c/3bad7f	5228575	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:43.184	35.1s	9s	177.3%	745.9 MB	33.7 GB	105 MB	3.6 MB
321	bd/0e4847	5228574	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:32.485	50.7s	8s	162.1%	485.8 MB	33.7 GB	104.5 MB	1.9 MB
320	e5/328ff7	5228573	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:32.209	51s	13s	147.1%	1.6 GB	6.7 GB	106.5 MB	9.4 MB
319	26/c337c8	5228572	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:31.459	32.2s	10s	170.7%	1.1 GB	33.7 GB	105.9 MB	6.6 MB
325	0c/8fcde7	5228577	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:53.243	10.4s	7s	176.4%	540.3 MB	33.7 GB	104.5 MB	2.2 MB
324	a3/668ff5	5228578	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:53.260	35.3s	12s	149.3%	1.7 GB	33.7 GB	107.1 MB	11.7 MB
326	a8/d464da	5228579	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:53.275	35.3s	19s	142.9%	1.7 GB	6.9 GB	111.2 MB	25.1 MB
328	86/b725e6	5228580	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:03.703	19.5s	16s	120.1%	1.6 GB	6.7 GB	106.8 MB	10.4 MB
316	8c/4478ea	5228569	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:18.221	1m 40s	39s	120.5%	1.9 GB	6.8 GB	235.9 MB	68.7 MB
329	6a/d710b1	5228581	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:03.796	34.7s	8s	152.1%	598.9 MB	33.7 GB	104.5 MB	1.9 MB
330	f0/acbc5b	5228582	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:03.891	34.8s	11s	143.9%	1.4 GB	33.7 GB	106.4 MB	7.3 MB
317	fb/d1c5fd	5228571	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:27:30.192	33.4s	12s	163.6%	657.3 MB	33.7 GB	107.5 MB	9.8 MB
327	9c/b2fa78	5228585	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:18.289	39.9s	10s	168.1%	1.4 GB	33.7 GB	106.2 MB	7.6 MB
331	20/294281	5228583	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:18.254	39.9s	9s	178.3%	493.4 MB	33.7 GB	105.4 MB	4.8 MB
334	a5/dcd3f4	5228586	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:18.307	39.9s	7s	176.5%	611.9 MB	33.7 GB	104.7 MB	2.6 MB
335	67/eb29aa	5228587	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:18.324	2m 14s	1m 29s	110.5%	2.2 GB	6.9 GB	165.2 MB	190 MB
337	2c/6632d9	5228589	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:23.227	39.9s	7s	177.0%	534.3 MB	33.7 GB	104.5 MB	1.9 MB
333	c6/ef395c	5228592	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:28.360	34.8s	9s	176.7%	490.9 MB	33.6 GB	104.9 MB	3.8 MB
340	fc/6548e1	5228593	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:28.462	34.7s	9s	174.7%	815.2 MB	33.7 GB	105.5 MB	5.5 MB
339	52/331011	5228591	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:28.265	34.9s	16s	150.9%	1.7 GB	6.9 GB	108.8 MB	15.6 MB
338	29/a3d75c	5228590	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:23.243	39.9s	9s	173.9%	863.1 MB	33.7 GB	105.4 MB	5.3 MB
341	49/fd9227	5228598	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:38.854	41s	7s	156.0%	484.8 MB	33.7 GB	104.1 MB	1.7 MB
336	d6/8460d3	5228588	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:23.212	15.5s	11s	163.1%	1.3 GB	33.7 GB	106.2 MB	8 MB
344	b2/9fcd2f	5228596	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:28.593	34.6s	7s	176.1%	479.2 MB	33.7 GB	104.2 MB	2 MB
342	31/78a4ed	5228594	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:28.540	34.6s	7s	176.1%	473.6 MB	33.7 GB	104.1 MB	1.8 MB
343	e7/120cf3	5228595	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:28.566	34.6s	12s	144.0%	1.6 GB	33.7 GB	106.1 MB	8.7 MB
347	81/061309	5228599	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:38.964	40.9s	11s	137.9%	776.5 MB	33.6 GB	104.8 MB	4.2 MB
332	31/a734d0	5228584	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (ND0693)	CACHED	0	2026-02-11 12:28:18.272	39.9s	23s	134.1%	1.7 GB	6.9 GB	113.8 MB	35.6 MB
